Date,price,rsi,return,target
2015-04-13,93.7972886707571,64.58606537874333,-0.0001582603910995628,1
2015-04-14,95.2836414550038,66.67552765282872,0.01584643655814011,0
2015-04-15,92.80650965127892,55.13883673195474,-0.025997451040897457,1
2015-04-16,93.58784998025625,58.61103243496733,0.008419025043752137,1
2015-04-17,93.68803302988725,63.98201855738874,0.0010704706823816412,0
2015-04-20,93.42663653122698,68.73161139667361,-0.0027900735046586522,1
2015-04-21,93.53105086570528,66.76472988882797,0.0011176077653551886,0
2015-04-22,91.69076298337211,51.527973393341874,-0.019675689146009034,0
2015-04-23,91.5076823059506,50.887399227591224,-0.001996718878375048,1
2015-04-24,91.85276927982535,48.08047655189176,0.003771125715117396,1
2015-04-27,93.22862644079802,52.76830332458557,0.014978940447415212,0
2015-04-28,92.76409596033794,53.30580598003887,-0.004982702182736443,0
2015-04-29,92.03265699790897,48.533951223735,-0.007884936028931921,0
2015-04-30,91.58928319042354,39.524060385562905,-0.0048175704358454086,1
2015-05-01,92.4460112849749,44.09984520948755,0.009354021177020666,1
2015-05-04,92.76841777516736,37.77505125498238,0.0034875110965968403,0
2015-05-05,92.29552129968522,46.91544704395985,-0.00509760203767029,1
2015-05-06,92.78770325699864,44.99524360910505,0.005332674331133491,1
2015-05-07,92.89633682606826,45.05332915785988,0.001170775493480436,1
2015-05-08,93.81475180648773,52.24102322293131,0.009886449905328831,0
2015-05-11,93.17488538927823,48.06321997793005,-0.006820530938773439,0
2015-05-12,92.88822153679956,57.835581045279106,-0.003076621465977758,0
2015-05-13,92.54257689116167,56.63077399183063,-0.0037210815313215573,0
2015-05-14,91.2067109603511,46.326919597583505,-0.014435149481321075,1
2015-05-15,91.49503386774045,38.7530839323987,0.003161202770645799,1
2015-05-18,91.75218548420851,43.253561090192434,0.0028105527217989756,1
2015-05-19,91.77522762952862,48.104682251288,0.0002511345664248932,0
2015-05-20,91.5782897994099,49.916013756044094,-0.002145871333751437,0
2015-05-21,90.30043313747879,34.59938687116447,-0.013953707420504169,0
2015-05-22,89.93864867567662,29.802550474352984,-0.004006453227653584,0
2015-05-25,89.64840360043219,30.600408762928538,-0.0032271451652677863,0
2015-05-26,88.94710451684595,22.690936729691856,-0.007822772692216207,0
2015-05-27,88.82143496722303,21.09492395134089,-0.001412857116659949,1
2015-05-28,89.19808302323649,14.52535702723317,0.004240508568145174,1
2015-05-29,90.89836430597549,34.95839295759717,0.01906185901210522,1
2015-06-01,91.07523235514196,37.844715612677206,0.0019457781283183095,1
2015-06-02,91.32801201839533,41.75420420761746,0.0027755039072276944,0
2015-06-03,91.27828764590087,50.58875858673078,-0.0005444591576616586,0
2015-06-04,89.54512179426266,37.041110696051554,-0.018987712152990333,0
2015-06-05,89.53928893655811,34.7850970470502,-6.513875449243312e-05,1
2015-06-08,89.61112649605163,35.21976696544081,0.0008023020994103458,1
2015-06-09,91.83638772667405,51.38031298550161,0.024832421124852955,0
2015-06-10,91.67809764276822,58.37009035465905,-0.0017236096478111529,1
2015-06-11,91.97288612924055,62.460580727812996,0.003215473423336057,0
2015-06-12,91.95935529004194,64.6522853135336,-0.00014711769705255673,0
2015-06-15,90.90303837228872,61.86709798326875,-0.011486780376195216,1
2015-06-16,91.96007964156904,67.10924147869981,0.011628228145150299,1
2015-06-17,92.66994987320737,68.26224004235206,0.007719330326867668,1
2015-06-18,93.42153277198784,64.7434895983779,0.008110319470430172,0
2015-06-19,92.59065337943683,58.22623604664884,-0.008893874547947322,1
2015-06-22,93.90802792817802,62.55421526186303,0.014227943109361041,0
2015-06-23,92.61035884620522,55.779832479871914,-0.013818510627922831,1
2015-06-24,93.1723713784573,67.5190721538701,0.006068570938002615,1
2015-06-25,95.23190530329296,72.94301715035786,0.022104556258099706,0
2015-06-26,94.30764506921044,67.71146759248127,-0.009705363251306998,0
2015-06-29,93.79244454535551,58.46898758340333,-0.005462977296027627,1
2015-06-30,93.9046684856031,59.678819805617245,0.001196513650876474,0
2015-07-01,93.45066227539668,56.33613095912614,-0.004834756541161944,0
2015-07-02,92.02024716185807,50.232795805229735,-0.015306634310661371,1
2015-07-03,92.10174303016845,54.9518657585267,0.0008856297480601683,0
2015-07-06,91.14176314215852,46.59219505987631,-0.010423037137261115,1
2015-07-07,91.59163198617567,45.410047199140394,0.004935924306351813,0
2015-07-08,90.76783465156176,38.77332445538564,-0.008994242342338143,1
2015-07-09,92.19283011644606,48.397532430108974,0.015699344050175368,0
2015-07-10,91.48916530528433,39.74982096282336,-0.007632532923362412,0
2015-07-13,91.21281174539926,43.516552399144416,-0.003020615162056872,1
2015-07-14,91.97308623574415,44.53681909833359,0.008335172173696614,0
2015-07-15,90.85941695379249,28.203396126244215,-0.012108643164339572,1
2015-07-16,91.08425760756805,32.72713859854569,0.0024745993460413285,1
2015-07-17,92.29307573269882,42.52140638701424,0.013271427542824288,0
2015-07-20,90.82793862878134,36.47866661139613,-0.015874832345612266,1
2015-07-21,91.01380334422277,39.03222392643011,0.002046338585323104,1
2015-07-22,91.26853532017434,46.21627604471891,0.0027988279424842055,1
2015-07-23,92.00034731110765,49.520986601602374,0.008018228717773024,0
2015-07-24,90.88074843049482,48.785235353616244,-0.012169507108780842,0
2015-07-27,89.69888372750997,41.753034970654156,-0.013004566130842776,1
2015-07-28,90.1849992623237,47.38351172841604,0.00541941565616888,1
2015-07-29,90.47087188754071,41.38901920724897,0.0031698467323315604,1
2015-07-30,90.71558912764209,45.945477641278124,0.0027049285034588255,1
2015-07-31,91.04801477973497,49.14130168907522,0.0036644820949698342,0
2015-08-03,90.44707537368228,41.91423855339897,-0.0066002472157848935,1
2015-08-04,90.67523146528639,48.92300458023637,0.002522536971609979,1
2015-08-05,90.95911065510406,49.273240865794214,0.0031307247329868115,0
2015-08-06,90.32753478044616,37.765364333577025,-0.006943514180263732,1
2015-08-07,92.03090840788123,57.27227858047098,0.018857745111447555,1
2015-08-10,92.48538733101351,58.61629368315909,0.004938329209117853,0
2015-08-11,91.40210275480393,50.71288476678894,-0.01171303497202647,1
2015-08-12,92.02048697935878,50.10880817879216,0.006765536086338564,0
2015-08-13,91.14198425731291,51.44912512741375,-0.009546816702273309,1
2015-08-14,91.87757717979906,62.71517167435847,0.008070846037424584,1
2015-08-17,92.9604422425393,65.14310563615504,0.011785955790074132,0
2015-08-18,92.21612441844174,59.06860867435022,-0.008006823183517087,1
2015-08-19,93.12295577328695,61.70373617531734,0.009833761292443288,1
2015-08-20,93.52597416447324,61.96480675923644,0.004327809269365046,1
2015-08-21,94.313519132159,68.33862171839168,0.008420601599944844,1
2015-08-24,96.12131404857823,72.46465983718088,0.019167929826539698,0
2015-08-25,95.90466802976692,70.51381549553352,-0.002253881160028781,0
2015-08-26,95.20098079712554,70.09449241706874,-0.007337361643574791,0
2015-08-27,94.3731945319495,60.40948009338695,-0.008695144296255397,0
2015-08-28,93.6221629436138,54.922262292155985,-0.00795810284965437,0
2015-08-31,93.56870308818253,60.30001371057065,-0.0005710170941410908,1
2015-09-01,93.90662830719585,59.21236948341677,0.0036115197481667582,1
2015-09-02,94.18524063334432,65.78925181020958,0.0029669079933001274,1
2015-09-03,94.98316221505429,66.00909022286032,0.00847183249036032,1
2015-09-04,95.01450845555073,61.87606565917762,0.00033001891877915135,1
2015-09-07,96.41457961588678,72.56341844245387,0.014735340771573124,0
2015-09-08,96.17869475861886,67.69856560807753,-0.0024465683323795506,1
2015-09-09,98.81415369722288,74.33546352351503,0.027401691665896122,1
2015-09-10,99.45216442261618,73.97732083518225,0.00645667347765011,0
2015-09-11,98.61959311313271,62.82429699220292,-0.008371575564162792,0
2015-09-14,97.5832072074884,57.94751337896487,-0.010508924980611178,1
2015-09-15,98.07353590561564,63.8813767924418,0.005024724152431936,0
2015-09-16,97.87399275779453,68.01090525918787,-0.002034627853258586,1
2015-09-17,98.59238834822439,75.65697262134191,0.007340004940920908,1
2015-09-18,99.07868310252348,77.22658315850175,0.004932376245735393,0
2015-09-21,99.02634091156567,76.03287619439048,-0.0005282891265687706,0
2015-09-22,98.20759734567584,69.3880309517012,-0.008267937180684082,0
2015-09-23,96.73954380232333,57.952155658946445,-0.01494847224685869,0
2015-09-24,96.32693518344499,55.7438161670922,-0.004265149520670253,1
2015-09-25,97.17114328200144,53.48042829800285,0.00876398794323463,1
2015-09-28,97.3986148495244,55.61635952681597,0.002340937441302149,0
2015-09-29,96.20476225738545,36.1479775344669,-0.012257387787119822,1
2015-09-30,96.3906115078272,32.92810964484366,0.0019318092585118851,1
2015-10-01,96.78129940869535,39.21792206116449,0.004053173797288645,0
2015-10-02,95.94524695690124,40.16172961543821,-0.00863857436201143,1
2015-10-05,96.11192793882682,37.741151965238856,0.0017372510594553248,1
2015-10-06,96.18709584594151,39.291459414955526,0.0007820871844599342,0
2015-10-07,95.10694332924572,28.84574646723982,-0.011229702978306166,1
2015-10-08,95.46624533995721,27.73171848944193,0.0037778736034828064,1
2015-10-09,96.02069852079642,32.55228594802465,0.005807845263682276,1
2015-10-12,97.07985602953563,43.63124143360757,0.011030512431752681,1
2015-10-13,98.12230151569332,58.20326848369102,0.010738020520349112,0
2015-10-14,96.79012508488026,52.47757196063135,-0.013576693679570928,0
2015-10-15,95.90176108068606,43.242081722953245,-0.009178250399151211,1
2015-10-16,96.41486932434191,44.91733112646976,0.005350352672086611,1
2015-10-19,96.92951835138561,54.02720719921598,0.005337859509122023,1
2015-10-20,97.4481374966723,55.66672428087708,0.00535047686306056,1
2015-10-21,101.22204220456246,67.4636668421276,0.03872731490654746,1
2015-10-22,101.82015364667905,73.54428066630707,0.00590890510693165,1
2015-10-23,102.99675235699917,75.52542283563663,0.011555656401806003,1
2015-10-26,103.99994254129707,77.10115381385882,0.009740017634932041,1
2015-10-27,104.6981890568824,84.17553625512858,0.0067139125130579735,0
2015-10-28,104.38904750490201,81.90779624663342,-0.0029526924464036153,1
2015-10-29,105.2022060545313,82.23646645770204,0.007789692204932752,0
2015-10-30,104.41021732110303,76.22912993050625,-0.007528252145375558,0
2015-11-02,104.18383654261318,73.03428250392072,-0.002168186067400324,0
2015-11-03,103.69900294461401,78.06138176227432,-0.004653635478291007,1
2015-11-04,103.80464541141603,84.27817755745836,0.001018741393863154,1
2015-11-05,106.22812945811873,86.51323501684672,0.023346585666735198,0
2015-11-06,104.2658141978976,74.64223179922274,-0.018472651925917516,1
2015-11-09,105.0022021357472,75.00785386024322,0.0070626019037449694,0
2015-11-10,103.32981539723252,58.10565617794449,-0.015927158711896428,0
2015-11-11,102.86283503459101,54.05058977873224,-0.0045193186578944555,1
2015-11-12,104.00353305776466,53.922063355650394,0.011089505969673619,1
2015-11-13,104.0911872552857,50.38276041158862,0.0008428001909546179,0
2015-11-16,102.9901681578083,43.06926225466421,-0.010577447779293148,0
2015-11-17,102.274073698434,41.69231763189879,-0.006953037092599534,1
2015-11-18,102.98958081577203,41.24154883747882,0.006995977489346661,0
2015-11-19,102.25797719951142,41.43965385659789,-0.00710366631717152,1
2015-11-20,102.49977497013244,43.30999751865335,0.002364585895819671,1
2015-11-23,102.56698595847762,45.34868412290636,0.0006557183990381077,0
2015-11-24,101.91917251863507,42.58327489492122,-0.006316003476058096,1
2015-11-25,104.12464642824135,41.58131497297508,0.021639440893253203,1
2015-11-26,104.805537298157,52.407002668230476,0.006539190223180169,0
2015-11-27,102.70403683661632,40.86335088626987,-0.020051425866576156,1
2015-11-30,102.91607375210789,48.139028526735615,0.00206454314769422,0
2015-12-01,102.25557232069582,47.31532568873076,-0.006417864647683791,1
2015-12-02,103.14768402030823,46.13130672323739,0.008724333347962299,0
2015-12-03,102.35084677003832,42.60713047518902,-0.007725207384327026,0
2015-12-04,102.25388321999714,46.58061746218025,-0.0009473644146690274,1
2015-12-07,102.79070309916565,52.439907615778964,0.005249872789804488,1
2015-12-08,103.7011770909905,53.29991612964947,0.008857551941701125,0
2015-12-09,102.47719582371097,50.97219525281029,-0.01180296407055792,0
2015-12-10,102.15490377639026,48.48140027729409,-0.0031450123584094714,0
2015-12-11,101.69015483153858,46.26958016892033,-0.0045494531116095915,0
2015-12-14,101.04612135434098,46.28446673469459,-0.006333292325737094,1
2015-12-15,102.85025361270166,44.384610809712036,0.017854542402811147,1
2015-12-16,103.28734838023259,43.163484048186604,0.004249817109609477,0
2015-12-17,102.00567224732416,46.60450837774535,-0.012408839543350259,1
2015-12-18,102.96234463116922,50.20978172106817,0.009378619470547633,1
2015-12-21,105.16795887727532,61.58149162455721,0.021421561970126568,1
2015-12-22,106.27481510968934,62.226630653954125,0.010524652605511164,0
2015-12-23,104.6813624505615,58.5776516757048,-0.014993699659540227,0
2015-12-24,104.19539589812537,56.94696723946478,-0.004642340728662542,1
2015-12-25,105.53629806487747,59.2895320015387,0.012869111491865981,0
2015-12-28,104.8105571679409,53.80102654378654,-0.006876694656187676,1
2015-12-29,105.29668889483412,60.17477110538528,0.004638194281462393,1
2015-12-30,106.13341224192602,63.84335019908803,0.007946340534293439,0
2015-12-31,105.17085598577842,61.70569605486169,-0.009069304715780824,0
2016-01-01,105.1292868304768,64.31174224912763,-0.0003952535606179808,0
2016-01-04,101.74279144895912,46.50586677788723,-0.03221267340069067,0
2016-01-05,100.72089942569727,42.19081657833224,-0.010043876413342812,0
2016-01-06,100.48665469183635,45.063257885088255,-0.0023256815139317544,0
2016-01-07,99.2528964454109,38.15773524487353,-0.012277831819648477,1
2016-01-08,100.89296252575444,35.84096551227242,0.016524113039316557,0
2016-01-11,99.47022911372846,27.92472331643367,-0.014101413779606276,0
2016-01-12,99.0524099004314,30.230698096853516,-0.004200444866969688,1
2016-01-13,99.2017220749311,32.03707320464669,0.0015074057728610146,1
2016-01-14,100.65133034190568,32.56446051529345,0.014612732890661118,0
2016-01-15,99.22624625093604,31.01606896301537,-0.014158621511794478,1
2016-01-18,100.40025522920115,34.09822493593994,0.011831637521549698,1
2016-01-19,100.43060929962841,30.455799965859228,0.0003023306101959111,0
2016-01-20,99.46496030291232,30.44934519278857,-0.009615086510479487,1
2016-01-21,99.94448433220725,32.752452164138376,0.004821034742632735,1
2016-01-22,100.16342241532787,43.34329408446676,0.002190596955734758,0
2016-01-25,99.58225733373429,45.01569064312026,-0.005802168771587901,1
2016-01-26,99.6716842771001,46.38672490984847,0.0008980208499000941,0
2016-01-27,99.30757006221474,50.26265684248637,-0.0036531359686174936,1
2016-01-28,99.44016289339532,41.838507284270406,0.0013351734525124392,1
2016-01-29,100.11847474728488,53.97408582654077,0.006821306745210531,1
2016-02-01,101.72639428779453,64.30548773716137,0.016060168161453836,0
2016-02-02,100.48755449176005,56.16083505946207,-0.012178154988268575,1
2016-02-03,102.65108507734355,58.96794507360761,0.021530333746562658,0
2016-02-04,100.66777598648673,56.15634024528068,-0.019320877995225083,0
2016-02-05,100.53511086223273,50.63215512526126,-0.0013178509503558589,1
2016-02-08,101.14668324016603,53.18324166708774,0.0060831720648457654,1
2016-02-09,101.45112653120263,59.38078608206666,0.0030099186773502318,0
2016-02-10,100.83968107874648,54.17603022774133,-0.006026995198206042,0
2016-02-11,100.64997920144805,52.275961519404554,-0.0018812225035726993,0
2016-02-12,100.17390385909128,52.795018018688026,-0.004730009346588293,0
2016-02-15,99.60354895486245,49.69210987769747,-0.0056936475694420174,1
2016-02-16,100.46970350528129,55.023523041803166,0.008696020970210272,1
2016-02-17,100.84848984619936,55.96086440222364,0.0037701548596504875,0
2016-02-18,100.16987068134881,50.217532032244144,-0.006729095952606623,1
2016-02-19,101.09103268735613,47.14486824479713,0.009195998754332413,1
2016-02-22,101.42190315299105,54.57176315536691,0.0032729952087660052,1
2016-02-23,102.26660776455783,47.839982235271265,0.008328621188389507,1
2016-02-24,102.93096114425329,64.92687216669466,0.006496288419236107,0
2016-02-25,102.09825480390214,59.43819200632656,-0.008089950109220756,0
2016-02-26,101.54673938907945,52.43316718768035,-0.005401810401969853,1
2016-02-29,102.32590102662304,55.0299768832391,0.007672936051232648,1
2016-03-01,102.97093308053175,62.207604753086876,0.006303702654334664,0
2016-03-02,102.97000470081427,63.582612166224706,-9.015939641421333e-06,1
2016-03-03,103.11141071386282,67.89906450244507,0.0013732738330878291,1
2016-03-04,104.44945129424885,77.00136086256205,0.012976648957884196,0
2016-03-07,103.8524481148549,69.43148020988352,-0.0057157138883583425,1
2016-03-08,104.44139262839522,70.15213329416773,0.005670973811700453,0
2016-03-09,104.25110808492666,74.21779381488284,-0.0018219265243388794,0
2016-03-10,104.04502324008666,69.15430409643716,-0.0019768120322721794,1
2016-03-11,105.20905487574143,72.16212750035375,0.011187768519871799,1
2016-03-14,106.09850942627675,72.30716775798591,0.008454163489880484,1
2016-03-15,106.9828507259978,72.9987483603602,0.0083350963600064,1
2016-03-16,108.40088573966045,83.54510349986728,0.013254788071543233,1
2016-03-17,108.44533426717766,88.81198455684398,0.000410038416327696,1
2016-03-18,109.20656951329686,88.78937156440277,0.007019529712949613,0
2016-03-21,108.88957914598363,84.64750960815067,-0.0029026675659346024,1
2016-03-22,109.26434043877038,85.30169512410666,0.0034416635248843974,0
2016-03-23,109.14399335687641,83.91376673815941,-0.0011014305436768401,1
2016-03-24,109.2716874251359,81.37982769867527,0.0011699596499272769,1
2016-03-25,109.94387988714507,89.25475648179665,0.0061515702543690765,0
2016-03-28,109.0662850979365,78.73497935717431,-0.00798220683233486,1
2016-03-29,111.37018742640814,85.030999977913,0.021123872756854567,0
2016-03-30,110.27205802057496,78.16857744014627,-0.009860173814997042,0
2016-03-31,108.95520166060658,66.7149408220804,-0.011941886127877277,1
2016-04-01,110.2388147386141,67.84592617386237,0.0117811087350006,1
2016-04-04,111.13358207211435,67.8747998240134,0.008116626939629557,1
2016-04-05,111.84941549764073,65.80681209186136,0.006441198170521245,1
2016-04-06,112.57458616015803,67.81525831932035,0.006483455092642698,1
2016-04-07,112.58331432353967,65.58030557213581,7.753227153073361e-05,0
2016-04-08,111.5956722770728,61.75822740871538,-0.00877254371485825,1
2016-04-11,111.70258601786117,60.84688170590165,0.0009580455819373501,0
2016-04-12,110.96851939178289,57.69640576628317,-0.00657161711512122,1
2016-04-13,112.07278902613203,60.91649046876606,0.009951197334177486,0
2016-04-14,111.930392275019,58.075329540181656,-0.0012705738150214918,0
2016-04-15,111.02879610288485,57.96222493554867,-0.00805497196792515,0
2016-04-18,110.69417103127299,46.73567379679098,-0.003013858416529902,1
2016-04-19,111.17340091571704,54.62905629051555,0.004329314542756313,0
2016-04-20,110.5689238387511,58.941944036838294,-0.0054372455280395915,0
2016-04-21,109.68191738055833,46.77225433680227,-0.008022203955664331,1
2016-04-22,109.97113457000998,42.75388078427721,0.002636872114919031,1
2016-04-25,110.2625213144895,39.555407574377746,0.002649665711087268,0
2016-04-26,109.72560549195644,30.772142313140733,-0.004869431753711462,0
2016-04-27,109.2307009801161,28.766542486165648,-0.004510383056183009,1
2016-04-28,109.50601689351178,35.45278601612668,0.002520499373576346,0
2016-04-29,107.94217861325812,28.236484150125563,-0.014280843414973265,0
2016-05-02,106.44451998772632,25.94343676621898,-0.013874637743765628,0
2016-05-03,105.70106438903215,14.766049248598648,-0.006984442212524367,0
2016-05-04,105.49658869064247,14.665362691343802,-0.0019344715171184523,1
2016-05-05,105.84568488406762,19.69509004996162,0.0033090756559801537,1
2016-05-06,107.42845491335437,33.33775465981586,0.014953562169495616,1
2016-05-09,108.37131108595865,36.34908099546282,0.008776596232020095,0
2016-05-10,108.21965786632288,38.02683915365354,-0.001399385299634237,1
2016-05-11,108.22072252276472,41.813675455577254,9.837920973199132e-06,0
2016-05-12,107.15742214535535,35.4943714578467,-0.009825293646378075,1
2016-05-13,107.15901543049671,33.50760228701117,1.4868640076048933e-05,0
2016-05-16,106.87112347816092,34.41855284527898,-0.002686586389201273,1
2016-05-17,107.23739065396242,38.96435622943878,0.0034271856033809556,0
2016-05-18,106.37173725354555,33.712231370776536,-0.008072309435523284,1
2016-05-19,106.94544951056031,44.22617718054363,0.00539346514241168,1
2016-05-20,108.60603312079631,62.28918183823123,0.015527389130025826,0
2016-05-23,108.50963424456519,67.23616430107506,-0.0008876014845685676,1
2016-05-24,108.96723209178121,70.6575119417007,0.004217117220989497,1
2016-05-25,109.74105634341491,72.06967533970627,0.0071014399171112075,0
2016-05-26,109.32270097057004,62.36331592981068,-0.0038122047188583474,1
2016-05-27,109.58954946455128,58.7207078970103,0.0024409248181040955,1
2016-05-30,109.62526732972773,60.23182750512213,0.00032592400781794595,1
2016-05-31,109.75427006734506,60.95900305042057,0.0011767609854880234,0
2016-06-01,108.92780967553881,63.094761471311045,-0.007530097838554628,1
2016-06-02,108.97629363344186,63.34899428601805,0.0004451017425894932,1
2016-06-03,109.54078897232571,68.84451605089411,0.005179982912454584,1
2016-06-06,111.15229128722032,73.50264975421894,0.014711436077950335,1
2016-06-07,112.24077324832132,84.31596694239435,0.00979270826085199,1
2016-06-08,114.67997004272914,87.12468942599412,0.021731824575115466,0
2016-06-09,113.82291208149407,77.13330271916931,-0.007473475628880455,1
2016-06-10,114.83857741531365,80.04428496748972,0.00892320636720667,1
2016-06-13,115.07209248199133,79.61049873944987,0.002033420057383495,1
2016-06-14,117.61495895697331,82.59699764013136,0.02209802933217664,0
2016-06-15,116.68780225219433,79.25805316034021,-0.00788298285355149,0
2016-06-16,115.73128684997238,73.13077227879974,-0.008197218421807762,0
2016-06-17,115.06074828548591,69.53671478926245,-0.0057939264544402125,0
2016-06-20,112.6399901219487,58.90506226276047,-0.021038957243098122,0
2016-06-21,112.07030771548622,59.85361377851561,-0.005057550216807649,0
2016-06-22,111.24195946725735,56.77297481539144,-0.007391326615536875,1
2016-06-23,111.43150885414393,55.781722789165194,0.001703937864762084,1
2016-06-24,111.83461899632246,52.25303052694511,0.003617559757771671,1
2016-06-27,113.95519442987892,55.29975380039119,0.018961708392158938,1
2016-06-28,115.06104280147771,51.28383511974224,0.009704238381860408,0
2016-06-29,114.42026364787301,52.04224030516124,-0.005569036556623885,0
2016-06-30,113.41517926499462,45.13012791331809,-0.008784146713483598,1
2016-07-01,113.9957733110506,46.403014838548756,0.00511919171506503,0
2016-07-04,112.51356241186035,31.650644512164817,-0.013002332070206402,1
2016-07-05,114.59670462590974,43.05594016822338,0.018514587658543524,1
2016-07-06,115.97122347821735,50.77525252164431,0.011994401207212846,0
2016-07-07,115.45030897890527,51.27098773131402,-0.004491756521047052,0
2016-07-08,113.49557993364132,52.8790120382079,-0.016931345290908784,1
2016-07-11,115.05486435224846,59.41578391472484,0.01373872374165419,0
2016-07-12,114.94609166153423,62.241735728312385,-0.0009453984525262804,1
2016-07-13,116.39190235242896,65.13664944091317,0.012578163119734587,0
2016-07-14,114.55939604919539,57.647521971175195,-0.01574427658794364,0
2016-07-15,113.89566752203966,49.81804870992788,-0.005793750229537653,1
2016-07-18,113.92441900234095,46.28088262502149,0.00025243699718191515,1
2016-07-19,114.00072625463176,48.57458798518895,0.0006698059376475385,0
2016-07-20,113.510448493775,50.33541844951384,-0.004300654714792573,1
2016-07-21,114.24015033512458,50.85144893716441,0.006428499323475112,0
2016-07-22,113.04334718165643,51.883311059666646,-0.010476204293825897,0
2016-07-25,112.90500531552468,43.02130062732204,-0.0012237948502130669,1
2016-07-26,113.06340610596644,36.66668522086198,0.001402956317118953,1
2016-07-27,113.66766085530627,41.88796154637985,0.00534438834058748,1
2016-07-28,114.49927037369929,55.087359960249024,0.00731614878088882,0
2016-07-29,113.23446323830414,40.48909569767667,-0.011046420918378819,0
2016-08-01,111.51996418425657,34.6716680708402,-0.015141141707356143,1
2016-08-02,112.9671329112652,34.679605529785945,0.01297676821898519,1
2016-08-03,113.36513194944318,43.87094891984787,0.003523140119795931,0
2016-08-04,112.53928222604192,43.15286972991275,-0.007284865365565496,1
